_key,categories/0,categories/1,categories/2,categories/3,query,title,categories/4,categories/5
202539,nosql,apache-spark,apache,cloud,xamarin test cloud.txt,"Lead Big Data Engineer at Keysight Technologies (Atlanta, GA)",,
202588,python,linux,machine-learning,gpu,white box.txt,"Data Scientist at Nearmap (Barangaroo, Australia)",keras,
202619,security,agile,,,virgil security.txt,"Security Analyst (m/w/x) for agile software development at CORE (Berlin, Deutschland)",,
202655,agile,machine-learning,scrum,,zen rails base application.txt,"Scrum Master at Viacom (Warsaw, Poland)",,
202670,c#,model-view-controller,xamarin,,xamarin test cloud.txt,"Senior Full Stack Developer - Architect at Well Data Labs (Denver, CO)",,
202672,ios,swift,sqlite,agile,zoho crm.txt,"Sr iOS Developer at IQVIA, The Human Data Science Company (Mesa, AZ)",,
202673,salesforce,salesforce-lightning,javascript,angular,zoho crm.txt,"Sr SFDC Developer at IQVIA, The Human Data Science Company (Mesa, AZ)",agile,
202698,docker,sql,centos,linux,websphere 8.txt,"DevOps Engineer (m/w) - Plattformentwicklung für IoT und Big Data Anwendung at IAV GmbH (Gifhorn, Deutschland)",,
202703,c++,robotics,computer-vision,ros,web starter kit.txt,"Robotics Vision Software Engineer at Aeolus Robotics (Wrocaw, Poland)",3d,
202708,c++,robotics,computer-vision,ros,web starter kit.txt,"Robotics C++ Software Engineer at Aeolus Robotics (Wrocaw, Poland)",3d,
202709,scala,apache-spark,aws,amazon-redshift,wifi direct.txt,"Senior Big Data Engineer at comparethemarket.com (London, UK)",,
202714,c++,python,computer-vision,,workflow.txt,"Software Expert Computer Vision (f/m) at Leica Geosystems (Heerbrugg, Switzerland)",,
202715,selenium,cucumber,automation,java,zen rails base application.txt,"Automation Tester at Cancer Research UK (London, UK)",selenium-webdriver,
202716,sql,testing,automation,siebel,zoho crm.txt,"Siebel Tester at Cancer Research UK (London, UK)",crm,
202743,r,,,,r studio.txt,"IT-Helpdesk Analyst (m/w) at PerFact Innovation GmbH & Co. KG (Herford, Germany)",,
202746,java,distributed-computing,concurrency,bigdata,video streaming.txt,Core Java Engineer for Hazelcast Jet at Hazelcast () (allows remote),network-programming,
202776,r,machine-learning,algorithm,,working copy.txt,"Data Scientist at Grid Dynamics (Milpitas, CA)",,
202796,apache-spark,sql,data-warehouse,java,wifi direct.txt,"Senior Data Engineer - Personalized Marketing at Zalando SE (Berlin, Germany)",python,
202815,sql,amazon-redshift,python,ruby,wechat api.txt,"Data Scientist at Splitwise (Providence, RI)",etl,
202820,scala,kafka,apache-spark,cassandra,yarn.txt,"Big Data Platform Lead at PayPal (San Jose, CA)",aerospike,
202838,docker,kubernetes,apache-kafka,devops,windows 10.txt,"Senior DevOps Engineer/SRE at Binance - The no.1 Cryptocurrency Exchange (Tokyo, Japan)",elasticsearch,
202864,web-services,,,,zen rails base application.txt,"Business Analyst (f/m)  ERP Application Services at IDEX Europe GmbH (Erlangen, Deutschland)",,
202866,java,python,data-modeling,r,with.txt,"Senior Data Scientist at Traveloka (Palmerah, Indonesia)",bigdata,
202869,qa,java,automation,nightwatch.js,zend framework.txt,"Senior Big Data QA/Test Engineer with passion for automation at Exonar (Newbury, UK)",selenium,
202892,amazon-web-services,hadoop,java,google-cloud-dataflow,web.txt,"Platform-Engineer (w/m) mit Schwerpunkt Datenstromverarbeitung im Bereich Business Intelligence der Otto Group at Otto Group (Hamburg, Germany)",google-cloud-pubsub,
202910,multiprocessing,jupyter,numpy,pandas,web analytics.txt,"Senior Software Engineer - Data Science at Near-Miss Management (Philadelphia, PA)",python,
202914,apache-kafka,amazon-kinesis,google-bigquery,amazon-redshift,visualization.txt,"Senior Data Engineer at Lingokids (Madrid, Spain)",postgresql,
202944,hadoop,apache,bigdata,,vmware horizon suite.txt,"Hadoop Big Data Admin at Quicken Loans (Detroit, MI)",,
202949,java,security,cryptography,oauth-2.0,workflow.txt,Elasticsearch - Java Engineer - Security at Elastic () (allows remote),sha,
202965,soap,cloud,javascript,html,zoho crm.txt,"Salesforce Developer (m/f) at internetstores GmbH (Stuttgart, Deutschland)",css,
202968,c++,python,,,visual c++.txt,"Softwarearchitekt (m/w)  für Computer Vision-Anwendungen at ZEISS Group (Oberkochen, Deutschland)",,
202969,c++,android,python,rest,visual c++.txt,"Senior Softwareentwickler (m/w)  für Computer Vision-Anwendungen at ZEISS Group (Oberkochen, Deutschland)",docker,
202971,active-directory,sharepoint,exchange,powershell,systems.txt,"Systemadministrator (w/m) Schwerpunkt: Microsoft at INFORM - Institut für Operations Research und Management GmbH (Aachen, Deutschland)",sysadmin,
202982,c++,java,angularjs,html5,web.txt,"Web/C++-Softwareentwickler (w/m) at INFORM - Institut für Operations Research und Management GmbH (Aachen, Deutschland)",css3,
202983,android,github,sqlite,java,wicket 7.txt,"Android Developer (w/m) mit Nougat und Oreo Kenntnissen at INFORM - Institut für Operations Research und Management GmbH (Aachen, Deutschland)",android-studio,
202985,angularjs,html5,css3,ecmascript-6,ux.txt,"UX-/ Webentwickler (w/m) at INFORM - Institut für Operations Research und Management GmbH (Aachen, Deutschland)",user-experience,
203031,plugins,python,,,zen rails base application.txt,"Python Research Engineer - create leading application performance solution at Dynatrace Poland (Gdask, Poland)",,
203043,c#,asp.net,entity-framework,webforms,web technologies.txt,"ASP.Net / C# Developer at Spark Development Network (Sun City, AZ)",sql-server,
203060,java,scala,aws,python,zend framework.txt,"Senior Software Engineer - Java/Scala - AWS - Big Data at HERE North America LLC (Chicago, IL)",rest,
203110,.net,typescript,blockchain,machine-learning,vagrant cloud.txt,"(Senior) Software Engineer  R&D (m/w) at Lucht Probst Associates GmbH (LPA) (Frankfurt am Main, Deutschland)",angular,
203117,c++,embedded,c,matlab,visual c++.txt,"Embedded Software Developer for medical devices (f/m) for W.O.M. at Novanta Europe GmbH (Berlin, Germany)",simulink,
203181,python,,,,user.txt,"(Senior) Data Scientist (w/m) Deep Learning Spezialist at Otto Group (Hamburg, Germany)",,
203212,java,erp,sap,,service.txt,"IT Anwendungsbetreuer (m/w) Vertrieb, Distribution & Warenwirtschaft  Inhouse at A. Menarini Research & Business Service GmbH (Berlin, Deutschland)",,
203219,java,javascript,cloud,,xamarin test cloud.txt,"Softwareentwickler (m/w) - Java / JavaScript  Mobility & Big Data at IAV GmbH Ingenieurgesellschaft Auto und Verkehr (Gifhorn, Deutschland)",,
203248,c++,python,embedded,,wifi direct.txt,"Senior Software Engineer at Gill Research and Development (Lymington, UK)",,
203249,reactjs,graphql,typescript,javascript,web starter kit.txt,"Front-end Developer for Machine Learning SaaS at Formulate (Stockholm, Sweden)",css,
203312,java,hadoop,spark,aws,workflow.txt,"Lead Software Engineer - Full-stack Java at HERE North America LLC (Chicago, IL)",,
203315,apache-spark,hadoop,apache-kafka,parquet,working copy.txt,"Senior Data Platform Engineer at YotaScale (Menlo Park, CA)",amazon-emr,
203318,amazon-web-services,node.js,microservices,bigdata,zen rails base application.txt,"Software Developer at Tenna LLC. (Edison, NJ) (allows remote)",ruby,
203331,design,api,user-interface,,zend framework.txt,"AI/ Big Data Software Engineer: UI+ API Servers/ Integration at Telstra (Melbourne, Australia)",,
203354,matlab,r,python,,vmware horizon suite.txt,"Junior Neuron Morphology Specialist (BBP) at EPFL - Blue Brain Project (Genève, Switzerland)",,
203366,python,cloud,apache-spark,docker,xamarin test cloud.txt,"Senior Data Engineer at PriceHubble AG (Zürich, Switzerland)",kubernetes,
203383,java,c++,hadoop,php,zen rails base application.txt,"Software Engineer, Machine Learning (U.S. / U.K. based) at Facebook (Menlo Park, CA)",python,
203390,agile,scala,salesforce,python,xamarin test cloud.txt,"Software Engineering Manager at OVO Energy (Bristol, UK)",functional-programming,
203396,python,machine-learning,pandas,statistics,video.txt,"Data Scientist (m/w) - HELP US TO REDUCE FOOD WASTE! at FoodTracks (Münster, Deutschland)",data-modeling,
203407,amazon-web-services,chef,puppet,continuous-integration,xamarin test cloud.txt,"Principal DevOps Engineer (250447BR) at Novartis Institutes for BioMedical Research (Cambridge, MA)",agile,
203422,automated-tests,,,,xamarin test cloud.txt,"Software Test Analyst für Logistikanwendungen (m/w) at Kardex Software GmbH (Rülzheim, Deutschland)",,
203424,machine-learning,c++,python,opencv,xamarin test cloud.txt,"Software Engineers  Point Cloud Modeling at VOXELGRID GmbH (München, Deutschland)",slam,
203433,hadoop,apache-spark,database,bigdata,workflow.txt,"Senior Data Engineer at New Knowledge (Austin, TX)",spark-streaming,
203446,apache-spark,hadoop,java,,workflow.txt,"Senior Data Engineer at WeWork (New York, NY)",,
203447,machine-learning,algorithm,ruby-on-rails,,zen rails base application.txt,"Senior Machine Learning Engineer - Recommendation Systems at WeWork (New York, NY)",,
203474,database,etl,tableau,,with.txt,"Data Engineer at Daugherty Business Solutions (Creve Coeur, MO)",,
203494,python,artificial-intelligence,machine-learning,amazon-web-services,working copy.txt,"ARTIFICIAL INTELLIGENCE ENGINEER (ML/DL)! HELP US BREAK BOUNDARIES AND EXPLORE! at Hays plc (Perth, Australia)",tensorflow,
203506,r,java,sql,nlp,writing.txt,"Senior Data Science Manager at Agoda (Bangkok, Thailand)",data-science,
203518,statistics,r,scala,machine-learning,xamarin test cloud.txt,"Senior Machine Learning Product Scientist at Agoda (Khwaeng Pathum Wan, Thailand)",data-science,
203523,scala,functional-programming,java,apache-spark,xamarin test cloud.txt,"Senior Data Engineer - Data Platform at Agoda (Khwaeng Pathum Wan, Thailand)",kubernetes,
203566,java,user-experience,data-mining,artificial-intelligence,web analytics.txt,"SW Architekt Künstliche Intelligenz (m/w) at data 42 GmbH (Hamburg, Deutschland)",,
203625,elasticsearch,r,python,java,x++.txt,Machine Learning Information Engineer at Elastic () (allows remote),c++,
203644,c#,scala,cassandra,elasticsearch,xamarin test cloud.txt,"Back End Team - Engineer at Agoda (Khwaeng Pathum Wan, Thailand)",java,
203656,php,symfony,reactjs,java,xamarin test cloud.txt,"Senior PHP Developer - Come and help us beat cancer! at Cancer Research UK (London, UK)",,
203662,c++,robotics,vision,3d,wifi direct.txt,"Senior Computer Vision Engineer (f/m) at AUTO1 (Berlin, Germany)",,
203689,javascript,java,visualforce,salesforce,working copy.txt,"Senior Salesforce Developer at OnPrem Solution Partners (Austin, TX)",apex,
203709,java,postgresql,azure,,virgil security.txt,"Sr. Software Engineer - Data Pipeline at Tenable, Inc. (Columbia, MD)",,
203711,java,postgresql,azure,,virgil security.txt,"Sr. Software Engineer - Data Pipeline at Tenable, Inc. (San Jose, CA)",,
203719,java,postgresql,azure,,virgil security.txt,"Sr. Software Engineer - Data Pipeline at Tenable, Inc. (San Jose, CA)",,
203720,java,postgresql,azure,,virgil security.txt,"Sr. Software Engineer - Data Pipeline at Tenable, Inc. (Columbia, MD)",,
203721,office-js,javascript,.net,vsto,zend framework.txt,"Senior Javascript Developer With VSTO / Office.js Experience at Macabacus (New York, NY)",excel,
203734,php,mysql,amazon-web-services,database,vision.txt,"Data Engineer at ezyVet (London, UK)",etl,
203756,rabbitmq,kotlin,cassandra,elasticsearch,zend framework.txt,"Senior Java Developer at BUX (Amsterdam, Netherlands)",akka,
203765,c#,.net,asp.net,machine-learning,system center.txt,"Software Developer C# .NET (m/w/d) at IBM Client Innovation Center Germany GmbH (München, Deutschland)",azure,
203791,rest,sql,javascript,python,zen rails base application.txt,"Software-Engineer (f/m) Backend / Devops Data-Driven Cancer Care at Fraunhofer-Institut für Bildgestützte Medizin MEVIS (Berlin, Deutschland)",nosql,
203805,react,go,elasticsearch,docker,yarn.txt,"Front End Developer at Synthesio (Paris, France)",python,
203816,java,oop,spring,hadoop,zen rails base application.txt,"Back End Applications Engineer at PayPal (Austin, TX)",spring-mvc,
203856,hadoop,agile,machine-learning,apache-kafka,visual objects.txt,"Senior Data Engineer at ThoughtWorks Inc. (Melbourne, Australia)",pyspark,
203876,hp-alm,,,,tooling.txt,"Business Analyst (m/w/d) at IBM Client Innovation Center Germany GmbH (Cologne, Germany)",,
203881,c#,asp.net,salesforce,cloud,xamarin test cloud.txt,"Software Developer [TechOps] (m/w) at MailStore Software GmbH (Viersen, Deutschland)",agile,
203909,java,spark,scripting,scala,video.txt,"Senior Software Engineer - Java/Scala/Spark at HERE North America LLC (Chicago, IL)",,
203943,java,python,r,julia,wifi direct.txt,"Data Science Manager at Indeed - Tokyo, JP (Hyderabad, India)",octave,
203948,azure,cloud,security,python,vision.txt,"Site Reliability Engineer (m/f) for Machine Learning Infrastructure at Blue Yonder GmbH (Karlsruhe, Deutschland)",microservices,
203954,e-commerce,php,neo4j,elasticsearch,wechat api.txt,"PHP Software-Entwickler eCommerce (w/m) at von Affenfels GmbH (Stuttgart, Deutschland)",symfony,
203988,r,shiny,agile,database,zen rails base application.txt,"Web Applications Engineer at REsurety (Boston, MA)",architecture,
204020,agile,ruby-on-rails,elasticsearch,java,zend framework.txt,"Software Engineer (Backend) at Happy Fresh (Cilandak, Indonesia)",,
204023,python,testing,sql,,zend framework.txt,"Data Engineer at Airtasker (Sydney, Australia)",,
204043,python,javascript,url,json,user.txt,"Business Intelligence Analyst (m/f) at Gruner + Jahr GmbH (Hamburg, Deutschland)",sql,
204064,python,elasticsearch,amazon-web-services,amazon-redshift,web.txt,"Software Engineer - Data Mining at Yelp (Hamburg, Germany)",apache-spark,
204085,machine-learning,python,apache-spark,scala,web analytics.txt,"Senior Enterprise Data Scientist - Amsterdam at Philip Morris International (Amsterdam, Netherlands)",hadoop,sysadmin
204087,machine-learning,python,apache-spark,scala,web analytics.txt,"Enterprise Data Scientist - Krakow at Philip Morris International (Kraków, Poland)",hadoop,
204089,machine-learning,python,apache-spark,hadoop,vision.txt,"Enterprise Data Scientist - Tokyo at Philip Morris International (Chiyoda-ku, Japan)",scala,
204099,python,saas,elasticsearch,serverless-framework,web technologies.txt,"Senior/Principal Software Engineers - (Matching Platform) at Kyruus (Boston, MA)",solr,
204101,python,saas,sql,bigdata,web technologies.txt,"Senior/Principal Software Engineers (Backend/Data Engineering) at Kyruus (Boston, MA)",etl,
204105,python,postgresql,elasticsearch,,websphere 8.txt,"Engineering Lead at Flashpoint (New York, NY)",,
204122,c++,machine-learning,computer-vision,python,vmware horizon suite.txt,"C++ Developers (all levels) at Cubic Motion Ltd (Manchester, UK)",android,
204136,qa,jira,testing,mobile,xamarin test cloud.txt,"Software QA Analyst at Marxent Labs (Dayton, OH)",google-chrome-devtools,
204204,.net-core,asp.net,angularjs,javascript,with.txt,"Web Development Manager - 112 year old business with the spark of a startup! at Winning Group (Waterloo, Australia)",cloud,
204209,navision,salesforce,c#,scrum,web technologies.txt,"Bring ERP to the next level and motivate your team and stakeholders at Milestone Systems (Copenhagen, Denmark)",agile,
204224,python,docker,rabbitmq,elasticsearch,zoho crm.txt,"Platform Backend Developer at Lime (Lund, Sweden)",amazon-web-services,
204250,design,machine-learning,user-interface,,zend framework.txt,"5G Layer1 SOC IP engineer at NOKIA (Lannion, France)",,
204278,scrum,cloud,azure,.net,xamarin test cloud.txt,"Senior Cloud Software Developer at Cloudeon (Søborg, Denmark)",ai,
204279,python,sql,snowflake-datawarehouse,etl,visualization.txt,"Senior Data Engineer at CarGurus (Cambridge, MA)",,
204280,java,algorithm,machine-learning,real-time,windows 10.txt,"Lead Software Engineer, Programmatic Advertising at CarGurus (Cambridge, MA)",,
204287,python,node.js,web-services,sql,zen rails base application.txt,"Transit Squad seeks Backend Engineer (f/m) at moovel Group GmbH (Berlin, Germany)",elasticsearch,
204310,c#,.net,amazon-web-services,agile,wicket 7.txt,"Lead Software Engineer at Omitron, Inc. (Greenbelt, MD)",matlab,
204339,google-analytics,css,javascript,google-tag-manager,x++.txt,"Web Analyst Conversion Rate Optimization (M/F/X) at FlixBus (München, Germany)",,
204346,amazon-web-services,python,postgresql,devops,zend framework.txt,"Site Reliability Engineer (SRE) (AWS, DevOps, Python) at EclecticIQ (Amsterdam, Netherlands)",elasticsearch,
204359,php,java,mysql,c#,zfs.txt,"System Analyst Manufacturing Engineering (m/w) at ZF Friedrichshafen AG (Aschau am Inn, Deutschland)",,
204372,matlab,simulink,canoe,can,zfs.txt,"Teamleiter HIL  ADAS Validation (m/w) at ZF Friedrichshafen AG (Koblenz, Deutschland)",,
204383,c,c#,java,php,zfs.txt,"System Analyst Manufacturing Engineering (m/w) at ZF Friedrichshafen AG (Aschau am Inn, Deutschland)",,
204413,python,matlab,python-2.7,wxpython,wxpython.txt,"Python Developer at Mide Technology (Medford, MA)",numpy,
204424,sql,azure,ansible,jenkins,xamarin test cloud.txt,"SQL Database Administrator - Come and help us beat cancer! at Cancer Research UK (London, UK)",sysadmin,
204452,machine-learning,python,design,,xamarin test cloud.txt,"5G UE simulator L1 Specification at NOKIA (Nozay, France)",,
204460,java,amazon-web-services,spring,devops,zend framework.txt,"Data Integration Engineer at Macquarie Group (Philadelphia, PA)",,
204480,qa,selenium-webdriver,salesforce,,xamarin test cloud.txt,"QA Lead - define processes & automate all the things at Litify (Brooklyn, NY) (allows remote)",,
204489,hadoop,apache-spark,etl,,zend framework.txt,"Big Data Developer at EPAM Systems (San Francisco, CA)",,
204545,c,matlab,simulink,embedded,tooling.txt,"Softwareentwickler (m/w) - Steuergerätefunktionen at IAV GmbH Ingenieurgesellschaft Auto und Verkehr (Gifhorn, Deutschland)",,
204550,data-science,machine-learning,,,time series.txt,"Informatiker (m/w) - Modellbasierte Funktions- und Softwareentwicklung at IAV GmbH Ingenieurgesellschaft Auto und Verkehr (Rostock, Deutschland)",,
204565,java,python,hadoop,,zend framework.txt,"Java Developer - Machine Learning at Experian Limited (Scottsdale, AZ)",,
204590,automation,testing,automated-tests,,xamarin test cloud.txt,"Data Platforms DevOps Software Engineer - Eng 3 at Comcast (Seattle, WA)",,
204598,python,c++,amazon-web-services,computer-vision,visual c++.txt,"Senior Research Engineer at Vision Systems, Inc. (East Providence, RI)",deep-learning,
204606,sql,sql-server,data-warehouse,business-intelligence,web starter kit.txt,Senior Business Intelligence Software Developer at Keona Health () (allows remote),,
204613,python,sql,excel,,t sql.txt,"Software-Entwickler (m/w/d) KI at optoVision Gesellschaft für moderne Brillenglastechnik mbH (Langen (Hessen), Deutschland)",,
204628,sql,oracle,crm,bpm,zoho crm.txt,"IT-Servicemanager/in (m/w) at next id GmbH (Bonn, Deutschland)",data-warehouse,sysadmin
204642,java,sql,etl,data-warehouse,zend framework.txt,"ETL- und Datenbankentwickler (m/w/d) at L-Bank (Karlsruhe, Deutschland)",talend,
204668,java,elasticsearch,hbase,python,writing.txt,"Java Developer at Exonar (Newbury, UK)",rabbitmq,
204673,python,r,machine-learning,sas,tooling.txt,"Senior Berater und Data Scientist für Process Mining (w/m) at metafinanz Informationssysteme GmbH (München, Germany)",,
204675,java,python,sql,,twitter bootstrap 4.txt,"Software Engineer - Big Data at JP Morgan Chase (Columbus, OH)",,
204714,apache-spark,scala,tableau,kubernetes,zen rails base application.txt,"Software Engineer & Data Scientist at Awesome Start-up (remote or local) at Scientist.com (Solana Beach, CA)",amazon-quicksight,
204724,cloud,java,r,tensorflow,xamarin test cloud.txt,"Data Scientist / Data Mining Senior Consultant (m/w) mit Fokus Advanced Analytic at metafinanz Informationssysteme GmbH (München, Germany)",hadoop,
204725,machine-learning,iot,blockchain,artificial-intelligence,workflow.txt,"Senior Consultant (m/w) Disruptive Technologies at metafinanz Informationssysteme GmbH (München, Germany)",camunda,
204727,crm,salesforce,,,zoho crm.txt,"Projektleiter (m/w) Datenmanagement at NPG Digital GmbH (Ulm, Deutschland)",,
204769,machine-learning,algorithm,,,writing.txt,"Specialist for Modeling and Processing at Sandvik Coromant (Sandviken, Sweden)",,
204775,machine-learning,algorithm,c++,python,web analytics.txt,"Data Scientists at Sandvik Coromant (Sandviken, Sweden)",,
204781,javascript,ruby-on-rails,ruby,html,zen rails base application.txt,"JavaScript & Ruby Developer | learn Rails | projects of benefit to society at employer represented by techfolk (Portishead, UK)",d3.js,
204786,java,python,sql,,user.txt,"Machine Learning Implementation Engineer at JP Morgan Chase (Jersey City, NJ)",,
204814,qa,testing,automated-tests,,xamarin test cloud.txt,"QA/Business Analyst at RedCap (Fort Lauderdale, FL) (allows remote)",,
204817,node.js,javascript,angular,database,zen rails base application.txt,"AI platform full stack developer at Neurala (Boston, MA)",amazon-web-services,
204820,amazon-web-services,apache-spark,cloud,,xamarin test cloud.txt,"AWS Engineer at Asurion (Sterling, VA)",,
204831,azure,powerbi,business-intelligence,data-modeling,windows 10.txt,"Data Analytics Consultant at Artis Consulting (Richardson, TX)",data-warehouse,
204837,scala,hadoop,go,r,websphere 8.txt,"Tech focused Data Scientist  R&D Platforms Analytics Lead at The Quantium Group (Sydney, Australia)",apache-spark,
204845,elasticsearch,kibana,logstash,elastic,wordpress.txt,"Technical Evangelist, China at Elastic () (allows remote)",,
204846,elasticsearch,kibana,logstash,elastic-stack,wordpress.txt,"Developer Community Advocate, Latin America at Elastic () (allows remote)",elastic,
204847,qa,testing,software-quality,analysis,xamarin test cloud.txt,"QA Analyst at Red Rock Tech Solutions, LLC (Colorado Springs, CO)",validation,
204854,javascript,bigdata,frontend,node.js,writing.txt,"UI Engineer at IBM (Bratislava, Slovakia)",,
204864,scala,postgresql,sql,postgis,working copy.txt,"Senior Data Engineer at REalyse (London, UK)",apache-spark,
204879,bash,java,hadoop,,zend framework.txt,"Sr. Big Data Engineer at Grid Dynamics (Milpitas, CA)",,
204908,security,testing,,,yoga.txt,"Security Testing Engineer/Security Analyst at EPAM Systems (Saint Petersburg, Russia)",,
204910,java,python,hadoop,bigdata,working copy.txt,"Principal Data Architect at Eagle Investment Systems (Wellesley, MA)",microservices,
204923,salesforce,apex,sql,tableau,zen rails base application.txt,"Application Architect at Marathon Ventures LLC (New York, NY)",etl,sysadmin
204926,hadoop,.net,java,sql,wifi direct.txt,"Senior Software Developer at Canadian Security Intelligence Service (CSIS) (Ottawa, ON, Canada)",vba,
204929,project-management,security,r,sdlc,workflow.txt,"IT Business Analyst at Canadian Security Intelligence Service (CSIS) (Ottawa, ON, Canada)",agile,
204931,.net,java,xml,javascript,xml.txt,"Information Technology Analyst at Canadian Security Intelligence Service (CSIS) (Ottawa, ON, Canada)",sql,sysadmin
204934,.net,c#,javascript,sql,zend framework.txt,"Sr. Software Engineer (.Net) at Cheetah Digital (Cyberjaya, Malaysia)",apache-spark,
204937,python,openshift,jenkins,git,working copy.txt,"DevOps AI at Intact (Montreal, QC, Canada)",groovy,
204939,python,java,docker,flask,tensorflow.txt,"IA Developer at Intact (Montreal, QC, Canada)",machine-learning,
204943,agile,user-experience,javascript,java,zen rails base application.txt,"Agile Business Analyst for Environmental Science SaaS Product at The Media Suite Ltd (Christchurch, New Zealand)",python,
204955,etl,sql,mysql,postgresql,working copy.txt,"Data Warehouse & ETL Professional (m/w) at internetstores GmbH (Stuttgart, Deutschland)",,
205040,qa,testing,automation,visual-studio,xamarin test cloud.txt,"Quality Assurance Analyst at Uline (Pleasant Prairie, WI)",sdlc,
205043,machine-learning,hpc,computation,scientific-computing,zen rails base application.txt,"Technical Innovator at Wellcome Trust Sanger Institute (Hinxton, UK)",mathematical-optimization,
205105,machine-learning,c++,c#,image-processing,x++.txt,"Senior Software Engineer - Machine Control Software at Nordson Corporation (Colchester, UK)",motion,
205107,bigdata,analytics,,,web analytics.txt,"MEHRERE PROJEKTLEITERINNEN / PROJEKTLEITER at Fraunhofer-Institut für Intelligente Analyse- und Informationssysteme IAIS (Sankt Augustin, Deutschland)",,
205122,druid,amazon-kinesis,hadoop,apache-spark,with.txt,"Data Engineer (m/f) - Analytical Databases at Smaato (Hamburg, Germany)",amazon-web-services,sysadmin
205151,java,selenium,scala,mongodb,xamarin test cloud.txt,Software QA Engineer - Automation at LeadIQ (Singapore),elasticsearch,
205179,python,apache-spark,sql,postgresql,zen rails base application.txt,"Data Engineer at Strong Analytics (Chicago, IL)",amazon-web-services,
205189,node.js,c++,typescript,d3.js,writing.txt,"Software Engineer - Biomedical Imaging Startup at Ionpath Inc. (Menlo Park, CA)",angular,
205210,sql,python,ssis,sysadmin,wifi direct.txt,"Sr. Data Architect at Philip Morris International (Neuchâtel, Switzerland) (allows remote)",,
205211,data-science,bigdata,machine-learning,,zos.txt,"Data Scientist at NLR (Amsterdam, Netherlands)",,
205226,java,python,sql,,unix.txt,"Software Engineer  Java/Microservices/Big Data at JP Morgan Chase (Glasgow, UK)",,
205235,machine-learning,python,sql,algorithms,zend framework.txt,"Senior Machine Learning Engineer at Celonis SE (München, Deutschland)",bigdata,sysadmin
205242,r,python,sql,,zen rails base application.txt,"Lead Data Scientist @ Berlin-based Adtech Startup [Python] at Opinary (Berlin, Germany)",,
205298,javascript,html,css,elasticsearch,working copy.txt,"(Senior) Product Manager, Swiftype at Elastic () (allows remote)",,
205299,javascript,php,reactjs,d3.js,writing.txt,"Front-end Developer at Asymmetrik (Annapolis Junction, MD)",bootstrap-4,
205304,python,r,scikit-learn,,web-services.txt,"Data Scientist at Feedeos Inc (Montreal, QC, Canada)",,
205317,java,python,hadoop,spark,working copy.txt,"Big Data Engineer at Pixalate, Inc. (Los Angeles, CA)",aws,
205331,java,c#,.net,artificial-intelligence,xamarin test cloud.txt,"Software Engineer (Multi platform - Java/. Net) at Telstra (Melbourne, Australia)",chatbot,
205335,reactjs,node.js,backbone.js,algorithm,zoho crm.txt,"Senior Software Engineer - Full Stack at SugarCRM (Durham, NC)",artificial-intelligence,
205349,sql,python,java,amazon-redshift,wicket 7.txt,"Sympla | Engenheiro de Software - Big Data at Sympla (Belo Horizonte, Brazil)",postgresql,
205375,elasticsearch,java,c++,jvm,x++.txt,Machine Learning - Java Integration Engineer at Elastic () (allows remote),,
205400,apache-spark,scala,amazon-redshift,google-bigquery,xamarin test cloud.txt,"Data Engineer at Red Ventures Limited (London, UK)",data-science,
205401,elasticsearch,javascript,reactjs,node.js,wordpress.txt,UI Tech Lead - Kibana Elasticsearch at Elastic () (allows remote),kibana,
205429,r,machine-learning,python,deep-learning,with.txt,"Senior Data Scientist at Sandvik Machining Solutions AB (Stockholm, Sweden)",bigdata,
205438,scrum,agile,,,workflow.txt,"Technical Program Manager at Kindred AI (Toronto, ON, Canada)",,
205461,salesforce,insight,angularjs,node.js,web-applications.txt,"Salesforce Software Engineer at Immuta (Columbus, OH)",python,
205462,kafka,spark,hadoop,hbase,video streaming.txt,"Platform Engineer at NinthDecimal (Mountain View, CA) (allows remote)",hive,
205466,d3.js,reactjs,design,webgl,wifi direct.txt,"Interactive Data Visualization Engineer at Merck - Austin (Austin, TX)",p5.js,
205536,r,java,python,c++,zend framework.txt,"AI Engineer - Data Scientist (m/w) at Volkswagen AG (Wolfsburg, Deutschland)",sql,
205537,rest,python,linux,bigdata,wifi direct.txt,"Data Engineer (Python) at Back Market (Paris, France)",data-visualization,sysadmin
205539,scala,apache-spark,amazon-web-services,database,sql server.txt,"Marketing Data Engineer at innogy ('s Hertogenbosch, Netherlands)",,
205541,machine-learning,control-theory,modeling,python,working copy.txt,"Senior Algorithms Engineer at Etiometry Inc. (Boston, MA)",particle-filter,
205546,elasticsearch,java,continuous-integration,gradle,workflow.txt,Build & Release Engineer - Elasticsearch at Elastic () (allows remote),jenkins,
205550,agile,continuous-integration,web-services,,wechat api.txt,"Technical Analyst at HSBC (Leeds, UK)",,
205579,python,java,design,ruby,workflow.txt,"Software Engineer - Infrastructure at Simon Data (New York, NY) (allows remote)",c#,
205605,elasticsearch,cloud,scala,kubernetes,xamarin test cloud.txt,Technical Lead for Elastic Cloud at Elastic () (allows remote),docker,
205650,mapreduce,spark,hive,yarn,yarn.txt,"Apple Media Products (AMP) - Senior Software / Data Engineer at Apple Inc. (London, UK)",,
205651,java,,,,yarn.txt,"Apple Media Products (AMP) Data Engineering - Software/Data Engineer at Apple Inc. (London, UK)",,
